GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",3015,343,17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,40,48,0,12,252,161,0,12,51,49,258,113,94,73,971,228,650,180,540,162,140,91
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",2361,406,14,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,36,0,12,0,12,44,60,184,115,0,12,111,85,121,79,66,68,1028,258,542,203,178,109,52,71
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",7912,677,17,27,0,17,0,17,0,17,0,17,25,39,0,17,0,17,0,17,0,17,1,3,0,17,0,17,0,17,16,23,635,295,81,65,103,74,332,131,259,175,3473,603,1738,385,804,262,428,210
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",1059,110,25,23,0,12,0,12,0,12,0,12,37,47,0,12,0,12,0,12,0,12,70,69,38,49,11,18,45,44,44,33,324,127,10,17,48,33,216,121,39,27,109,60,24,24,19,21,0,12
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",2967,350,0,12,0,12,0,12,0,12,0,12,7,15,0,12,0,12,0,12,0,12,0,12,0,12,13,20,32,39,6,12,195,111,26,35,66,54,188,104,48,44,1086,230,758,193,459,162,83,64
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",6989,678,51,58,0,17,0,17,0,17,9,16,17,26,12,19,35,44,12,19,0,17,139,127,21,33,24,30,0,17,149,90,752,301,108,83,253,129,971,253,379,216,2476,446,1097,329,353,155,131,76
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",2743,374,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,48,0,12,0,12,0,12,0,12,11,17,17,28,229,106,26,29,42,41,255,120,22,26,1032,275,648,238,246,115,184,96
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",8036,845,64,89,0,19,0,19,0,19,0,19,0,19,0,19,0,19,18,25,6,13,30,36,6,13,23,48,88,85,59,67,776,255,52,64,84,85,505,210,143,104,2599,450,1878,531,1102,304,603,226
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",2060,272,15,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,30,0,12,0,12,0,12,0,12,0,12,14,30,180,105,31,27,45,38,85,40,61,58,827,221,514,143,208,111,61,86
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",9552,912,40,65,0,19,0,19,0,19,9,19,0,19,0,19,0,19,0,19,0,19,4,9,0,19,129,209,18,27,27,32,324,199,15,22,384,208,748,334,338,284,3793,607,2308,495,745,321,670,261
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",5541,457,42,50,0,17,0,17,0,17,0,17,0,17,0,17,0,17,41,66,35,53,0,17,11,23,83,91,7,7,222,138,581,273,37,44,89,70,446,150,176,126,2309,456,976,238,236,121,250,133
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",4747,347,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,41,65,11,20,0,17,26,30,218,128,0,17,0,17,287,101,87,73,2030,315,1084,227,791,205,172,70
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",4277,448,35,39,0,17,0,17,0,17,0,17,0,17,17,27,0,17,54,52,0,17,8,18,40,33,88,54,7,16,42,30,378,158,88,121,93,84,258,126,60,52,1602,350,1060,264,307,146,140,96
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",2993,357,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,5,11,6,13,0,12,25,27,96,84,5,10,39,34,139,79,152,70,1056,267,845,197,475,176,138,138
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",2135,197,70,43,0,12,0,12,0,12,0,12,7,12,24,39,0,12,8,13,0,12,37,36,18,23,1,4,27,43,48,45,76,50,1,3,40,34,140,52,60,37,758,157,489,101,287,89,44,31
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",7996,703,26,30,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,30,50,29,48,0,17,0,17,50,46,442,198,131,138,165,187,430,305,282,155,3496,649,1650,537,911,329,354,176
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",4512,571,85,55,0,17,0,17,0,17,0,17,0,17,0,17,28,49,17,25,0,17,46,47,53,70,76,47,41,41,93,95,410,236,37,43,136,79,213,91,160,93,1890,442,829,243,299,138,99,85
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",8939,667,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,128,114,0,19,135,141,310,171,17,27,81,67,618,185,326,207,4034,576,1886,415,1116,357,288,169
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",4677,406,110,67,0,17,0,17,0,17,0,17,33,49,29,46,60,57,116,77,11,21,112,79,63,56,91,78,91,69,65,45,783,192,59,41,228,111,259,100,191,99,1046,253,903,203,415,179,12,20
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",11957,945,108,108,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,23,38,7,17,0,19,1,2,138,108,815,301,64,58,304,144,695,219,480,195,4850,849,2711,538,1286,295,475,211
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",5701,567,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,26,42,0,17,0,17,0,17,10,16,15,27,430,175,0,17,242,225,413,191,98,74,2263,508,1579,283,524,206,101,78
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",10579,973,12,17,0,19,0,19,0,19,0,19,12,24,13,25,53,58,5,11,68,77,0,19,93,93,0,19,151,136,36,75,607,241,8,16,93,59,644,237,257,179,4903,786,2309,630,804,261,511,309
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",6887,741,80,100,0,17,0,17,0,17,74,104,0,17,0,17,0,17,0,17,22,25,53,75,33,48,13,20,94,147,1,4,494,180,24,39,61,48,626,283,316,212,2544,461,1572,427,601,290,279,183
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",6118,433,44,49,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,40,46,303,152,14,23,60,43,377,165,121,104,2265,302,1639,365,1002,282,253,82
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",3311,401,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,60,99,288,188,11,17,68,73,300,129,0,12,1060,263,873,207,410,142,230,143
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",2,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,3,0,12,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",3906,320,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,24,38,56,238,107,92,86,70,53,191,121,120,67,1200,250,1068,201,661,185,214,94
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",5799,407,1,11,0,17,0,17,0,17,0,17,34,52,0,17,0,17,0,17,0,17,18,27,34,38,19,28,3,7,28,44,220,125,87,72,65,68,257,117,174,125,2371,405,1579,259,614,203,295,113
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",4235,838,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,11,21,30,47,150,90,12,25,34,39,170,86,81,76,1515,287,1426,664,603,173,203,135
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",3339,306,19,29,0,12,0,12,0,12,0,12,0,12,0,12,3,13,24,41,0,12,11,19,0,12,24,38,31,42,2,5,59,52,72,54,34,36,124,84,134,106,1536,255,805,167,348,142,113,83
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",6760,596,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3,6,0,17,0,17,9,15,0,17,0,17,40,64,25,40,316,173,19,33,155,112,299,160,182,111,3225,534,1436,316,723,197,328,150
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",2047,261,118,189,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,0,12,0,12,0,12,14,19,70,86,0,12,40,35,122,65,38,34,549,110,394,98,473,137,219,91
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",2135,198,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,26,0,12,0,12,0,12,0,12,11,19,11,16,83,47,0,12,20,31,98,62,74,60,742,200,631,124,349,107,101,68
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",5357,446,30,46,0,17,0,17,0,17,0,17,0,17,29,31,0,17,0,17,16,26,14,21,14,23,0,17,3,7,28,29,182,97,15,25,72,43,402,133,186,153,2058,360,1398,276,618,202,292,165
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",4639,444,30,40,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,21,32,0,17,53,65,65,58,217,180,14,30,166,85,346,139,120,86,1477,257,1425,278,431,158,274,103
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",1618,172,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,94,60,0,12,13,18,47,32,58,56,588,125,424,138,317,103,68,46
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",3938,353,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1,2,0,17,15,24,131,100,16,27,47,45,207,100,134,95,1357,230,1099,218,734,191,197,114
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",6054,558,114,90,0,17,0,17,0,17,0,17,38,60,0,17,26,52,27,44,0,17,91,92,13,22,68,64,197,170,227,131,707,299,147,166,53,57,677,344,386,214,1830,444,946,280,417,199,90,64
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",5547,377,90,68,0,17,0,17,0,17,0,17,0,17,0,17,61,59,49,62,103,79,30,30,79,64,93,80,144,100,51,51,435,164,86,88,200,106,557,239,171,99,1757,386,1093,237,426,159,122,63
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",7242,505,30,40,0,17,0,17,0,17,0,17,0,17,0,17,11,20,0,17,0,17,33,50,0,17,13,21,24,36,0,17,342,201,69,86,103,79,358,153,243,164,2563,348,1953,409,1098,277,402,212
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",10917,863,91,120,0,19,0,19,0,19,0,19,114,140,0,19,0,19,152,197,144,224,45,54,132,104,2,4,34,56,159,165,686,270,362,267,68,74,826,298,365,187,4276,793,2034,394,1082,342,345,220
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",7923,619,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,23,0,17,0,17,0,17,0,17,379,140,25,39,111,86,385,174,250,140,2456,417,2702,513,1148,372,452,203
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",4750,413,18,29,0,17,0,17,0,17,0,17,0,17,0,17,0,17,21,41,0,17,0,17,14,22,10,17,0,17,11,18,367,164,27,28,46,35,415,173,69,52,2217,428,912,262,484,172,139,87
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",1718,336,35,39,0,12,0,12,0,12,0,12,91,99,0,12,34,34,0,12,0,12,38,33,4,7,24,35,120,127,63,84,359,197,52,31,57,49,154,88,62,53,284,165,262,87,69,44,10,16
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",8653,874,64,85,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,51,81,48,76,0,19,73,98,0,19,50,65,457,270,103,104,51,66,539,213,88,70,3383,636,2560,513,926,297,260,174
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",3895,342,23,37,0,17,0,17,0,17,0,17,0,17,0,17,0,17,21,33,0,17,0,17,0,17,23,50,40,63,0,17,210,100,24,25,26,30,186,99,71,57,1457,337,1003,193,596,166,215,109
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",2952,297,4,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,21,12,15,8,12,28,25,0,12,1,2,9,16,108,56,11,19,32,29,122,68,89,69,1150,244,472,130,685,204,206,98
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",7205,683,41,48,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,26,189,135,15,22,61,61,642,237,65,79,2452,531,2247,428,1141,320,336,173
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",2640,295,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,43,123,101,0,12,14,16,142,114,121,72,915,166,658,135,489,118,144,70
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",2164,275,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,28,8,16,10,15,26,40,0,12,12,19,15,17,70,77,205,97,10,15,30,28,152,72,12,17,600,201,472,108,316,115,209,82
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",5662,597,0,17,0,17,0,17,0,17,0,17,0,17,65,104,0,17,9,17,20,31,0,17,0,17,0,17,0,17,33,38,245,113,16,26,63,57,488,240,131,82,2428,413,1367,239,538,155,259,145
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",5812,463,266,120,0,17,0,17,0,17,14,23,10,16,21,29,49,43,58,45,129,203,118,78,236,179,220,165,289,139,196,106,1467,284,341,130,261,97,745,240,371,138,711,246,214,109,79,70,17,27
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",6036,434,27,35,0,17,0,17,0,17,0,17,0,17,0,17,27,32,0,17,0,17,0,17,0,17,0,17,0,17,70,90,405,195,29,32,125,102,441,169,35,39,1933,294,1456,230,987,235,501,292
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",4730,595,168,120,0,17,0,17,0,17,0,17,16,18,77,60,65,90,167,178,55,66,108,77,355,306,130,124,178,127,122,82,842,265,74,55,90,89,430,154,279,169,1063,384,309,155,174,154,28,48
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",5690,482,2,4,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,64,88,53,44,0,17,2,4,28,48,33,33,293,144,112,184,121,70,352,180,150,96,2187,338,1289,269,716,197,288,118
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",5202,442,125,70,0,17,0,17,23,40,38,61,0,17,12,20,12,18,148,88,64,72,151,113,71,50,337,159,294,143,133,108,785,249,264,132,163,105,403,146,346,156,1217,269,491,180,81,65,44,44
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",5110,401,0,17,0,17,0,17,0,17,13,20,0,17,0,17,15,25,15,23,0,17,13,20,0,17,0,17,0,17,32,46,234,171,17,25,76,55,430,171,46,44,1815,278,1333,222,626,189,445,166
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",3289,287,192,64,0,12,0,12,66,59,8,16,61,49,7,15,22,27,37,39,33,28,127,60,118,68,133,95,147,79,103,60,646,170,180,76,77,53,310,114,91,56,528,229,155,68,248,124,0,12
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",6223,574,18,34,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,14,29,0,17,34,64,0,17,68,60,249,161,117,124,97,51,586,231,98,116,2466,419,1599,389,625,218,252,161
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",5937,623,287,129,0,17,9,15,0,17,54,60,0,17,67,46,26,43,69,59,53,45,150,89,138,108,108,86,415,220,166,103,1913,538,106,81,168,112,361,189,287,151,896,264,523,186,60,56,81,72
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",7854,624,37,34,0,17,0,17,0,17,0,17,56,91,11,18,0,17,12,23,0,17,52,68,109,96,99,66,12,25,17,27,627,237,164,170,143,105,298,143,207,145,2803,399,1924,352,1026,236,257,133
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",3810,456,112,82,0,17,13,19,83,68,0,17,4,9,28,34,0,17,136,105,18,19,71,71,119,77,143,118,205,122,125,85,896,278,88,72,50,55,327,121,285,165,699,244,268,104,72,58,68,62
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",7109,605,150,149,0,17,0,17,0,17,0,17,41,59,0,17,37,57,22,36,0,17,37,57,42,49,100,89,0,17,98,123,399,154,75,75,122,117,436,213,149,110,2108,425,1784,386,1184,420,325,154
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",3105,485,32,36,0,12,0,12,0,12,0,12,14,24,0,12,13,20,90,70,61,69,47,52,102,86,158,102,132,87,37,36,676,265,135,86,139,97,212,102,157,95,646,270,340,163,44,53,70,58
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",1690,225,42,41,0,12,0,12,0,12,0,12,14,21,0,12,11,12,29,28,0,12,0,12,60,60,59,64,55,39,65,53,337,122,78,60,36,27,187,84,112,69,442,174,107,58,18,18,38,35
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",8407,700,24,23,0,19,0,19,0,19,0,19,83,90,52,66,0,19,11,22,79,82,35,39,51,46,42,38,85,87,24,36,388,158,36,39,53,54,524,254,111,100,2582,451,2366,378,1232,305,629,231
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",6590,525,113,96,0,17,0,17,33,55,0,17,0,17,0,17,45,51,137,104,56,55,49,79,62,68,83,63,51,60,77,61,607,284,160,121,128,86,887,313,177,133,1395,296,1582,314,621,218,327,150
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",2693,281,28,21,0,12,0,12,0,12,0,12,0,12,50,47,0,12,0,12,60,50,67,61,111,63,59,62,47,42,142,101,734,239,46,31,114,77,370,114,143,97,490,146,171,87,52,36,9,13
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",7393,587,40,54,0,17,0,17,0,17,0,17,0,17,0,17,0,17,23,36,0,17,107,100,0,17,40,63,46,70,102,85,728,437,79,89,126,88,474,187,145,112,2587,376,1824,344,686,306,386,178
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",4506,434,174,90,0,17,0,17,0,17,91,112,50,55,33,50,33,30,118,96,0,17,134,80,204,156,137,102,227,117,131,106,1278,338,258,130,161,107,379,190,236,109,405,144,354,182,103,90,0,17
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",6864,609,79,65,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,30,0,17,0,17,57,66,65,73,0,17,150,114,313,196,82,74,104,61,737,247,383,169,2360,460,1647,306,399,147,471,190
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",4065,510,166,106,15,23,0,17,0,17,31,50,0,17,64,65,111,109,58,77,114,163,81,62,270,149,189,115,80,56,134,96,861,225,123,79,49,40,393,198,272,163,740,265,261,144,28,32,25,40
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",7428,748,53,58,0,17,0,17,0,17,0,17,0,17,15,25,9,20,52,71,0,17,10,20,0,17,18,40,36,42,88,85,434,230,282,200,121,104,504,185,220,110,2675,470,1769,391,602,189,540,214
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",4916,524,139,112,0,17,0,17,24,38,9,15,31,49,48,65,36,58,120,114,84,69,196,123,209,111,166,109,34,43,95,77,1316,382,92,76,210,127,582,234,312,110,648,192,480,237,44,44,41,39
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",4086,340,11,17,0,12,0,12,16,26,0,12,0,12,15,26,0,12,0,12,0,12,0,12,1,4,14,19,53,50,38,43,84,60,21,25,90,61,104,66,261,102,1556,340,1205,305,488,175,129,69
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",3944,473,155,107,0,17,0,17,0,17,42,50,21,35,23,37,12,16,79,54,61,70,120,97,133,71,206,97,390,134,122,72,981,255,286,124,148,79,464,161,136,94,410,203,147,109,8,14,0,17
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",7026,664,10,21,0,17,0,17,37,50,0,17,0,17,0,17,0,17,12,20,79,107,32,57,1,4,12,21,82,57,12,26,294,155,113,80,202,127,385,169,264,158,2157,514,2061,451,701,253,572,212
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",3781,491,34,46,0,17,0,17,0,17,13,20,24,27,52,62,0,17,370,254,31,46,208,163,363,315,138,98,350,231,116,91,624,247,218,130,41,42,263,155,42,57,545,210,143,103,73,89,133,117
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",9206,602,333,151,0,19,0,19,19,24,12,20,61,74,29,46,61,64,119,130,95,73,446,257,310,174,243,114,426,191,431,207,1230,280,220,109,201,147,1036,356,457,195,1693,425,894,277,524,302,366,241
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",2044,194,63,41,0,12,0,12,0,12,0,12,2,10,7,10,17,20,34,38,31,34,33,29,44,39,0,12,56,46,20,22,237,96,60,53,64,38,273,105,102,61,472,152,372,105,66,39,91,49
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",7950,654,0,17,0,17,0,17,13,21,10,18,0,17,0,17,0,17,47,57,62,60,225,196,46,44,50,53,84,89,74,74,430,199,104,100,140,101,474,235,131,78,2702,594,2366,386,567,205,425,126
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",2134,235,147,70,4,7,0,12,0,12,34,47,64,67,27,36,23,25,78,66,56,45,63,42,126,61,87,44,175,91,86,57,525,171,111,74,93,67,177,82,74,62,154,73,30,37,0,12,0,12
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",6502,667,365,194,0,17,0,17,0,17,39,43,0,17,116,126,60,98,43,47,15,24,214,159,165,146,55,63,322,190,21,40,968,359,82,59,211,240,553,253,244,162,1627,403,1024,328,191,126,187,120
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",3459,461,163,93,0,17,0,17,0,17,37,60,24,39,119,87,77,71,108,104,14,22,143,109,129,77,195,131,209,132,330,148,632,230,326,188,108,83,405,187,100,90,215,117,39,40,0,17,86,111
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",5803,551,39,39,0,17,0,17,0,17,15,24,19,31,0,17,56,43,15,26,80,81,96,98,93,112,29,33,62,73,92,100,305,151,0,17,46,49,428,165,135,114,1498,335,1841,350,403,149,551,164
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",2868,337,111,50,0,12,0,12,9,14,112,75,62,43,23,17,68,81,217,114,30,34,189,95,133,49,97,70,186,84,141,86,518,157,41,32,88,48,462,145,59,52,243,136,68,59,0,12,11,17
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",710,115,6,9,0,12,0,12,0,12,0,12,0,12,0,12,6,13,0,12,0,12,0,12,0,12,6,12,2,5,0,12,17,18,17,26,40,55,46,43,32,50,199,88,209,73,83,50,47,29
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",1586,234,22,31,0,12,0,12,0,12,0,12,8,14,0,12,5,13,9,13,0,12,0,12,27,30,42,67,35,35,58,55,247,115,21,21,52,54,340,165,55,46,340,136,262,105,44,39,19,29
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",1765,241,8,14,0,12,0,12,0,12,0,12,0,12,0,12,26,36,0,12,0,12,6,11,122,98,52,62,60,68,29,38,117,93,85,107,56,58,208,103,35,41,477,114,351,128,84,85,49,68
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",6181,606,66,50,0,19,0,19,0,19,11,22,21,32,0,19,0,19,20,25,10,22,112,88,22,29,33,30,29,20,0,19,325,120,0,19,193,138,343,160,186,133,1587,424,2120,499,569,180,534,157
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",2302,320,31,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,9,14,34,41,84,54,6,10,343,161,69,63,92,63,315,150,104,66,581,167,465,142,112,75,55,47
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",542,105,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,2,0,12,0,12,1,2,17,25,14,20,18,22,35,34,57,44,63,35,154,73,26,25,156,46
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",3114,320,35,40,0,12,0,12,0,12,0,12,10,16,0,12,0,12,12,19,29,45,35,42,0,12,66,67,163,102,91,62,565,204,123,84,109,83,285,105,79,55,783,159,554,177,140,98,35,29
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",1062,153,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,5,0,12,0,12,0,12,24,34,18,21,13,20,19,22,31,31,0,12,441,149,435,106,0,12,79,42
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",2152,213,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,10,16,14,21,38,30,12,19,19,23,119,73,19,21,503,121,534,135,243,79,625,112
